,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,V54_SAVRYprograma,V55_SAVRYdata,V56_@R1_resum_risc_global_reverse,V57_@R2_resum_risc_delictes_violents,V58_@R3_resum_risc_violencia_centre,V59_@R4_resum_risc_sortides_permisos,V60_SAVRY_total_score,V61_SAVRY_historics_total_score,V62_SAVRY_socials_total_score,V63_SAVRY_individuals_total_score,V64_SAVRY_proteccio_total_score,V65_@1_violencia_previa,V66_@2_historia_delictes_no_violents,V67_@3_inici_precoç_violencia,V68_@4_fracas_intervencions_anteriors,V69_@5_intents_autolesio_suicidi_anteriors,V70_@6_exposicio_violencia_llar,V71_@7_historia_maltracte_infantil,V72_@8_delinquencia_pares,V73_@9_separacio_precoç_pares,V74_@10_baix_rendiment_escola,V75_@11_delinquencia_grup_iguals,V76_@12_rebuig_grup_iguals,V77_@13_estrés_incapacitat_enfrontar_dificultats,V78_@14_escassa_habilitat_pares_educar,V79_@15_manca_suport_personal_social,V80_@16_entorn_marginal,V81_@17_actitud_negatives,V82_@18_assumpcio_riscos_impulsivitat,V83_@19_problemes_consum_toxics,V84_@20_problemes_maneig_enuig,V85_@21_baix_nivell_empatia_remordiment,V86_@22_problemes_concentracio_hiperactivitat,V87_@23_baixa_colaboracio_intervencions,V88_@24_baix_compromis_escolar_laboral,V89_@P1_impicacio_prosocial,V90_@P2_suport_social_fort,V91_@P3_forta_vinculacio_adult_prosocial,V92_@P4_actitud_positiva_intervencions_autoritat,V93_@P5_fort_compromis_escola_treball,V94_@P6_perseverança_tret_personalitat,V95_FACT1mean_ANTISOCIAL,V96_FACT2mean_DINAMICAFAM,V97_FACT3mean_PERSONALITAT,V98_FACT4mean_SUPORTSOCIAL,V99_FACT5mean_SUSCEPTIBILITAT,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy,maincrime_year,recid15_viol
1066,Home,Espanyol,Spain,Barcelona,16.0,1991-07-13,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2008-04-02,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,449.0,535,2009-06-25,2010-12-12,Llibertat vigilada,2010-05-04,Moderada,notapplicable,notapplicable,notapplicable,13.0,3.0,5.0,5.0,4.0,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Moderat,Moderat,Baix,Alt,Moderat,Baix,Moderat,Baix,Moderat,Baix,Alt,Baix,Absent,Present,Absent,Absent,Present,Absent,0.43,0.0,0.43,0.8,1.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1070,Dona,Espanyol,Spain,Lleida,14.0,1994-02-08,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-12-29,Lleida,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,289.0,364,2009-10-14,2010-10-13,Llibertat vigilada,2010-08-06,Alta,notapplicable,notapplicable,notapplicable,20.0,3.0,6.0,11.0,4.0,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Alt,Alt,Alt,Moderat,Baix,Present,Absent,Absent,Absent,Present,Absent,0.43,0.0,1.71,0.8,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1071,Home,Espanyol,Spain,Lleida,17.0,1988-09-15,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2005-10-28,Lleida,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,1215.0,538,2009-02-24,2010-08-17,Llibertat vigilada,2010-01-26,Moderada,notapplicable,notapplicable,notapplicable,18.0,6.0,5.0,7.0,4.0,Alt,Baix,Alt,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Alt,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Alt,Moderat,Baix,Baix,Moderat,Absent,Present,Absent,Present,Absent,Absent,1.0,0.0,0.86,0.6,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2005,False
1072,Home,Espanyol,Spain,Barcelona,16.0,1992-09-25,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-12-03,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,567.0,81,2010-06-23,2010-09-13,Llibertat vigilada,2010-08-13,Alta,Alta,notapplicable,notapplicable,20.0,6.0,5.0,9.0,4.0,Baix,Moderat,Baix,Baix,Alt,Baix,Baix,Baix,Moderat,Alt,Moderat,Baix,Alt,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Moderat,Alt,Moderat,Baix,Absent,Absent,Absent,Present,Present,Absent,0.71,0.25,1.29,0.8,0.71,2015-06-27 00:00:00,22.0,2.0,De 4 a 5 anys,Contra les persones,Violent,MPA - Mediació i reparació d'adults,Altres MPA,2 o 3 reincidències,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,True
1073,Home,Espanyol,Spain,Tarragona,15.0,1992-06-25,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,3,2008-03-10,Tarragona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,562.0,280,2009-09-23,2010-07-01,Llibertat vigilada,2010-02-11,Baixa,notapplicable,notapplicable,notapplicable,15.0,5.0,5.0,5.0,3.0,Baix,Moderat,Baix,Baix,Baix,Baix,Moderat,Baix,Alt,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Baix,Moderat,Baix,Moderat,Baix,Moderat,Baix,Moderat,Moderat,Absent,Present,Absent,Present,Absent,Present,0.43,0.75,0.43,0.8,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1074,Home,Espanyol,Spain,Lleida,14.0,1990-02-27,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2004-09-22,Lleida,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,447.0,1742,2005-12-13,2010-09-21,Llibertat vigilada,2010-08-23,Moderada,notapplicable,notapplicable,notapplicable,29.0,14.0,6.0,9.0,4.0,Alt,Alt,Alt,Alt,Moderat,Baix,Moderat,Alt,Baix,Alt,Alt,Baix,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Alt,Baix,Moderat,Moderat,Moderat,Alt,Absent,Present,Present,Absent,Absent,Absent,1.86,0.75,0.71,0.6,1.29,2012-05-18 00:00:00,22.0,1.0,D'1 a 2 anys,Contra la propietat violent,Violent,SIPC - Presó,Presó,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2004,True
1076,Home,Espanyol,Spain,Barcelona,16.0,1991-12-09,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-03-18,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,814.0,150,2010-06-10,2010-11-08,Llibertat vigilada,2010-09-27,Baixa,notapplicable,notapplicable,notapplicable,16.0,3.0,5.0,8.0,1.0,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Alt,Alt,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Baix,Alt,Present,Present,Present,Present,Absent,Present,0.71,0.0,0.71,0.4,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1080,Home,Espanyol,Spain,Barcelona,14.0,1992-03-19,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,4,2007-01-09,Barcelona,Internament en centre,Mesures d'execució,Internament,Més d'1 any,321.0,904,2007-11-26,2010-05-18,Internament,2010-03-25,Moderada,notapplicable,notapplicable,Baixa,20.0,8.0,5.0,7.0,2.0,Alt,Alt,Moderat,Moderat,Baix,Baix,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Alt,Baix,Baix,Moderat,Moderat,Present,Absent,Present,Present,Present,Absent,1.14,0.25,0.71,0.8,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1081,Home,Espanyol,Spain,Barcelona,15.0,1992-02-29,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-01-11,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,377.0,542,2009-01-22,2010-07-19,Internament,2010-02-04,Alta,notapplicable,notapplicable,notapplicable,33.0,12.0,9.0,12.0,5.0,Alt,Moderat,Alt,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Alt,Moderat,Moderat,Alt,Moderat,Alt,Alt,Alt,Moderat,Alt,Moderat,Moderat,Absent,Absent,Absent,Present,Absent,Absent,1.57,1.0,1.57,1.2,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1082,Home,Espanyol,Spain,Barcelona,17.0,1989-06-25,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,3,2007-04-23,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,436.0,769,2008-07-02,2010-08-11,Llibertat vigilada,2010-04-28,Moderada,notapplicable,notapplicable,notapplicable,19.0,8.0,5.0,6.0,3.0,Moderat,Alt,Baix,Moderat,Baix,Baix,Baix,Alt,Baix,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Absent,Present,Present,Absent,Present,Absent,0.86,0.5,0.71,0.6,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1084,Home,Espanyol,Spain,Barcelona,14.0,1991-09-11,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2006-05-27,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,1276.0,272,2009-11-23,2010-08-22,Llibertat vigilada,2010-07-06,Baixa,notapplicable,notapplicable,notapplicable,21.0,11.0,6.0,4.0,3.0,Moderat,Alt,Moderat,Alt,Baix,Moderat,Baix,Alt,Baix,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Baix,Absent,Present,Absent,Present,Present,Absent,1.14,0.75,0.71,0.8,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2006,False
1085,Home,Espanyol,Spain,Barcelona,14.0,1994-03-03,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-10-25,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,509.0,124,2010-03-18,2010-07-21,Llibertat vigilada,2010-06-25,Baixa,notapplicable,notapplicable,notapplicable,6.0,3.0,2.0,1.0,2.0,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Present,Absent,Absent,Present,Present,Present,0.57,0.0,0.0,0.6,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1086,Home,Espanyol,Spain,Barcelona,14.0,1991-10-21,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2006-06-10,Barcelona,Internament en centre,Mesures d'execució,Internament,De 6 mesos a 1 any,1132.0,270,2009-07-16,2010-04-13,Internament,2010-04-07,Moderada,Moderada,Moderada,Moderada,26.0,11.0,6.0,9.0,5.0,Alt,Moderat,Baix,Alt,Alt,Alt,Baix,Baix,Baix,Alt,Moderat,Baix,Alt,Alt,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Moderat,Baix,Moderat,Alt,Absent,Absent,Absent,Present,Absent,Absent,1.29,0.5,1.0,1.0,1.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2006,False
1089,Home,Espanyol,Spain,Barcelona,17.0,1990-10-08,Amb antecedents,2 fets,Contra la propietat no violent,No violent,2,2008-07-20,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,516.0,253,2009-12-18,2010-08-29,Llibertat vigilada,2010-06-21,Moderada,notapplicable,notapplicable,notapplicable,21.0,7.0,5.0,9.0,5.0,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Baix,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Absent,Absent,Absent,Present,Absent,Absent,0.43,1.5,0.86,1.0,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
